                 160                  64
                  32                  25                 1.0
                  32                  26                -1.0
                  32                  27                 1.0
                  32                  28                 1.0
                  32                  29                 1.0
                  32                  30                 1.0
                  32                  31                 1.0
                  32                  32                 1.0
                  32                  33                 1.0
                  32                  34                 1.0
                  32                  35                 1.0
                  32                  36                 1.0
                  32                  37                 1.0
                  32                  38                -1.0
                  32                  39                -1.0
                  32                  40                -1.0
                  32                  41                 1.0
                  32                  42                 1.0
                  32                  43                -1.0
                  32                  44                -1.0
                  32                  45                -1.0
                  32                  46                -1.0
                  32                  47                 1.0
                  32                  48                -1.0
                  32                  49                -1.0
                  32                  50                -1.0
                  32                  51                 1.0
                  32                  52                 1.0
                  32                  53                -1.0
                  32                  54                 1.0
                  32                  55                -1.0
                  32                  56                 1.0
                  32                  57                -1.0
                  32                  58                 1.0
                  32                  59                -1.0
                  32                  60                 1.0
                  32                  61                -1.0
                  32                  62                -1.0
                  32                  63                -1.0
                  33                   0                -1.0
                  33                   1                -1.0
                  33                   2                -1.0
                  33                   3                 1.0
                  33                   4                -1.0
                  33                   5                -1.0
                  33                   6                 1.0
                  33                   7                 1.0
                  33                   8                 1.0
                  33                   9                -1.0
                  33                  10                 1.0
                  33                  11                -1.0
                  33                  12                 1.0
                  33                  13                -1.0
                  33                  14                 1.0
                  33                  15                 1.0
                  33                  16                -1.0
                  33                  17                -1.0
                  33                  18                -1.0
                  33                  19                 1.0
                  33                  20                 1.0
                  33                  21                 1.0
                  33                  22                 1.0
                  33                  23                 1.0
                  33                  24                -1.0
                  33                  25                 1.0
                  33                  26                 1.0
                  33                  27                 1.0
                  33                  28                -1.0
                  33                  29                 1.0
                  33                  30                -1.0
                  33                  31                 1.0
                  33                  32                 1.0
                  33                  33                -1.0
                  33                  34                -1.0
                  33                  35                 1.0
                  33                  36                 1.0
                  33                  37                -1.0
                  33                  38                -1.0
                  33                  39                 1.0
                  33                  40                 1.0
                  33                  41                 1.0
                  33                  42                -1.0
                  33                  43                -1.0
                  33                  44                 1.0
                  33                  45                 1.0
                  33                  46                -1.0
                  33                  47                -1.0
                  33                  48                 1.0
                  33                  49                -1.0
                  33                  50                -1.0
                  33                  51                -1.0
                  33                  52                 1.0
                  33                  53                 1.0
                  33                  54                -1.0
                  33                  55                -1.0
                  33                  56                 1.0
                  33                  57                 1.0
                  33                  58                -1.0
                  33                  59                -1.0
                  33                  60                 1.0
                  33                  61                 1.0
                  33                  62                -1.0
                  33                  63                 1.0
                  34                   0                -1.0
                  34                   1                -1.0
                  34                   2                -1.0
                  34                   3                -1.0
                  34                   4                -1.0
                  34                   5                -1.0
                  34                   6                 1.0
                  34                   7                 1.0
                  34                   8                 1.0
                  34                   9                 1.0
                  34                  10                -1.0
                  34                  11                -1.0
                  34                  12                 1.0
                  34                  13                -1.0
                  34                  14                 1.0
                  34                  15                -1.0
                  34                  16                -1.0
                  34                  17                -1.0
                  34                  18                 1.0
                  34                  19                 1.0
                  34                  20                 1.0
                  34                  21                -1.0
                  34                  22                -1.0
                  34                  23                 1.0
                  34                  24                 1.0
                  34                  25                 1.0
                  34                  26                -1.0
                  34                  27                 1.0
                  34                  28                -1.0
                  34                  29                 1.0
                  34                  30                 1.0
                  34                  31                 1.0
                  34                  32                 1.0
                  34                  33                -1.0
                  34                  34                 1.0
                  34                  35                 1.0
                  34                  36                 1.0
                  34                  37                 1.0
                  34                  38                 1.0
                  34                  39                -1.0
                  34                  40                -1.0
                  34                  41                 1.0
                  34                  42                 1.0
                  34                  43                 1.0
                  34                  44                -1.0
                  34                  45                 1.0
                  34                  46                -1.0
                  34                  47                 1.0
                  34                  48                 1.0
                  34                  49                -1.0
                  34                  50                -1.0
                  34                  51                -1.0
                  34                  52                -1.0
                  34                  53                 1.0
                  34                  54                 1.0
                  34                  55                -1.0
                  34                  56                 1.0
                  34                  57                 1.0
                  34                  58                -1.0
                  34                  59                -1.0
                  34                  60                 1.0
                  34                  61                -1.0
                  34                  62                -1.0
                  34                  63                 1.0
                  35                   0                -1.0
                  35                   1                 1.0
                  35                   2                -1.0
                  35                   3                -1.0
                  35                   4                 1.0
                  35                   5                 1.0
                  35                   6                 1.0
                  35                   7                 1.0
                  35                   8                -1.0
                  35                   9                -1.0
                  35                  10                 1.0
                  35                  11                -1.0
                  35                  12                 1.0
                  35                  13                 1.0
                  35                  14                -1.0
                  35                  15                -1.0
                  35                  16                 1.0
                  35                  17                 1.0
                  35                  18                -1.0
                  35                  19                -1.0
                  35                  20                -1.0
                  35                  21                 1.0
                  35                  22                -1.0
                  35                  23                -1.0
                  35                  24                -1.0
                  35                  25                -1.0
                  35                  26                 1.0
                  35                  27                 1.0
                  35                  28                 1.0
                  35                  29                -1.0
                  35                  30                -1.0
                  35                  31                -1.0
                  35                  32                 1.0
                  35                  33                -1.0
                  35                  34                -1.0
                  35                  35                -1.0
                  35                  36                 1.0
                  35                  37                -1.0
                  35                  38                 1.0
                  35                  39                 1.0
                  35                  40                -1.0
                  35                  41                -1.0
                  35                  42                -1.0
                  35                  43                -1.0
                  35                  44                 1.0
                  35                  45                -1.0
                  35                  46                -1.0
                  35                  47                 1.0
                  35                  48                 1.0
                  35                  49                -1.0
                  35                  50                -1.0
                  35                  51                 1.0
                  35                  52                 1.0
                  35                  53                -1.0
                  35                  54                -1.0
                  35                  55                 1.0
                  35                  56                -1.0
                  35                  57                 1.0
                  35                  58                -1.0
                  35                  59                -1.0
                  35                  60                 1.0
                  35                  61                 1.0
                  35                  62                 1.0
                  35                  63                -1.0
                  36                   0                -1.0
                  36                   1                -1.0
                  36                   2                 1.0
                  36                   3                -1.0
                  36                   4                 1.0
                  36                   5                 1.0
                  36                   6                 1.0
                  36                   7                -1.0
                  36                   8                 1.0
                  36                   9                 1.0
                  36                  10                -1.0
                  36                  11                -1.0
                  36                  12                -1.0
                  36                  13                 1.0
                  36                  14                -1.0
                  36                  15                 1.0
                  36                  16                -1.0
                  36                  17                -1.0
                  36                  18                 1.0
                  36                  19                -1.0
                  36                  20                 1.0
                  36                  21                 1.0
                  36                  22                -1.0
                  36                  23                -1.0
                  36                  24                -1.0
                  36                  25                 1.0
                  36                  26                -1.0
                  36                  27                 1.0
                  36                  28                -1.0
                  36                  29                 1.0
                  36                  30                -1.0
                  36                  31                 1.0
                  36                  32                 1.0
                  36                  33                 1.0
                  36                  34                -1.0
                  36                  35                 1.0
                  36                  36                 1.0
                  36                  37                 1.0
                  36                  38                 1.0
                  36                  39                 1.0
                  36                  40                -1.0
                  36                  41                 1.0
                  36                  42                 1.0
                  36                  43                -1.0
                  36                  44                -1.0
                  36                  45                 1.0
                  36                  46                 1.0
                  36                  47                 1.0
                  36                  48                 1.0
                  36                  49                 1.0
                  36                  50                 1.0
                  36                  51                -1.0
                  36                  52                 1.0
                  36                  53                 1.0
                  36                  54                -1.0
                  36                  55                 1.0
                  36                  56                -1.0
                  36                  57                 1.0
                  36                  58                 1.0
                  36                  59                -1.0
                  36                  60                -1.0
                  36                  61                -1.0
                  36                  62                 1.0
                  36                  63                -1.0
                  37                   0                 1.0
                  37                   1                -1.0
                  37                   2                -1.0
                  37                   3                 1.0
                  37                   4                 1.0
                  37                   5                -1.0
                  37                   6                 1.0
                  37                   7                 1.0
                  37                   8                 1.0
                  37                   9                -1.0
                  37                  10                -1.0
                  37                  11                 1.0
                  37                  12                 1.0
                  37                  13                 1.0
                  37                  14                 1.0
                  37                  15                -1.0
                  37                  16                -1.0
                  37                  17                -1.0
                  37                  18                 1.0
                  37                  19                -1.0
                  37                  20                 1.0
                  37                  21                 1.0
                  37                  22                 1.0
                  37                  23                 1.0
                  37                  24                -1.0
                  37                  25                 1.0
                  37                  26                 1.0
                  37                  27                 1.0
                  37                  28                 1.0
                  37                  29                 1.0
                  37                  30                -1.0
                  37                  31                 1.0
                  37                  32                -1.0
                  37                  33                -1.0
                  37                  34                 1.0
                  37                  35                 1.0
                  37                  36                 1.0
                  37                  37                -1.0
                  37                  38                -1.0
                  37                  39                 1.0
                  37                  40                -1.0
                  37                  41                -1.0
                  37                  42                 1.0
                  37                  43                 1.0
                  37                  44                 1.0
                  37                  45                -1.0
                  37                  46                 1.0
                  37                  47                 1.0
                  37                  48                 1.0
                  37                  49                -1.0
                  37                  50                 1.0
                  37                  51                 1.0
                  37                  52                 1.0
                  37                  53                 1.0
                  37                  54                -1.0
                  37                  55                -1.0
                  37                  56                -1.0
                  37                  57                 1.0
                  37                  58                 1.0
                  37                  59                 1.0
                  37                  60                -1.0
                  37                  61                 1.0
                  37                  62                 1.0
                  37                  63                -1.0
                  38                   0                -1.0
                  38                   1                -1.0
                  38                   2                -1.0
                  38                   3                -1.0
                  38                   4                 1.0
                  38                   5                -1.0
                  38                   6                 1.0
                  38                   7                 1.0
                  38                   8                 1.0
                  38                   9                 1.0
                  38                  10                -1.0
                  38                  11                 1.0
                  38                  12                -1.0
                  38                  13                 1.0
                  38                  14                 1.0
                  38                  15                -1.0
                  38                  16                -1.0
                  38                  17                -1.0
                  38                  18                 1.0
                  38                  19                -1.0
                  38                  20                -1.0
                  38                  21                -1.0
                  38                  22                 1.0
                  38                  23                 1.0
                  38                  24                -1.0
                  38                  25                 1.0
                  38                  26                 1.0
                  38                  27                -1.0
                  38                  28                -1.0
                  38                  29                -1.0
                  38                  30                -1.0
                  38                  31                -1.0
                  38                  32                 1.0
                  38                  33                -1.0
                  38                  34                -1.0
                  38                  35                -1.0
                  38                  36                 1.0
                  38                  37                -1.0
                  38                  38                 1.0
                  38                  39                 1.0
                  38                  40                -1.0
                  38                  41                 1.0
                  38                  42                -1.0
                  38                  43                -1.0
                  38                  44                 1.0
                  38                  45                 1.0
                  38                  46                -1.0
                  38                  47                 1.0
                  38                  48                 1.0
                  38                  49                -1.0
                  38                  50                -1.0
                  38                  51                -1.0
                  38                  52                -1.0
                  38                  53                -1.0
                  38                  54                -1.0
                  38                  55                 1.0
                  38                  56                -1.0
                  38                  57                 1.0
                  38                  58                -1.0
                  38                  59                -1.0
                  38                  60                -1.0
                  38                  61                 1.0
                  38                  62                 1.0
                  38                  63                 1.0
                  39                   0                -1.0
                  39                   1                 1.0
                  39                   2                -1.0
                  39                   3                 1.0
                  39                   4                 1.0
                  39                   5                -1.0
                  39                   6                 1.0
                  39                   7                 1.0
                  39                   8                 1.0
                  39                   9                 1.0
                  39                  10                 1.0
                  39                  11                 1.0
                  39                  12                -1.0
                  39                  13                -1.0
                  39                  14                 1.0
                  39                  15                -1.0
                  39                  16                -1.0
                  39                  17                 1.0
                  39                  18                -1.0
                  39                  19                -1.0
                  39                  20                 1.0
                  39                  21                -1.0
                  39                  22                 1.0
                  39                  23                 1.0
                  39                  24                -1.0
                  39                  25                 1.0
                  39                  26                 1.0
                  39                  27                 1.0
                  39                  28                 1.0
                  39                  29                 1.0
                  39                  30                -1.0
                  39                  31                -1.0
                  39                  32                -1.0
                  39                  33                 1.0
                  39                  34                -1.0
                  39                  35                 1.0
                  39                  36                 1.0
                  39                  37                -1.0
                  39                  38                 1.0
                  39                  39                -1.0
                  39                  40                -1.0
                  39                  41                -1.0
                  39                  42                -1.0
                  39                  43                 1.0
                  39                  44                 1.0
                  39                  45                -1.0
                  39                  46                -1.0
                  39                  47                 1.0
                  39                  48                 1.0
                  39                  49                -1.0
                  39                  50                 1.0
                  39                  51                -1.0
                  39                  52                -1.0
                  39                  53                -1.0
                  39                  54                 1.0
                  39                  55                -1.0
                  39                  56                 1.0
                  39                  57                 1.0
                  39                  58                 1.0
                  39                  59                -1.0
                  39                  60                -1.0
                  39                  61                -1.0
                  39                  62                -1.0
                  39                  63                 1.0
                  40                   0                -1.0
                  40                   1                 1.0
                  40                   2                 1.0
                  40                   3                 1.0
                  40                   4                -1.0
                  40                   5                -1.0
                  40                   6                -1.0
                  40                   7                 1.0
                  40                   8                 1.0
                  40                   9                 1.0
                  40                  10                -1.0
                  40                  11                -1.0
                  40                  12                -1.0
                  40                  13                -1.0
                  40                  14                -1.0
                  40                  15                -1.0
                  40                  16                 1.0
                  40                  17                 1.0
                  40                  18                -1.0
                  40                  19                 1.0
                  40                  20                -1.0
                  40                  21                 1.0
                  40                  22                 1.0
                  40                  23                 1.0
                  40                  24                -1.0
                  40                  25                 1.0
                  40                  26                -1.0
                  40                  27                -1.0
                  40                  28                -1.0
                  40                  29                 1.0
                  40                  30                 1.0
                  40                  31                -1.0
                  40                  32                 1.0
                  40                  33                -1.0
                  40                  34                 1.0
                  40                  35                 1.0
                  40                  36                -1.0
                  40                  37                -1.0
                  40                  38                -1.0
                  40                  39                 1.0
                  40                  40                 1.0
                  40                  41                -1.0
                  40                  42                 1.0
                  40                  43                -1.0
                  40                  44                 1.0
                  40                  45                -1.0
                  40                  46                -1.0
                  40                  47                 1.0
                  40                  48                 1.0
                  40                  49                 1.0
                  40                  50                 1.0
                  40                  51                -1.0
                  40                  52                 1.0
                  40                  53                -1.0
                  40                  54                -1.0
                  40                  55                -1.0
                  40                  56                -1.0
                  40                  57                 1.0
                  40                  58                -1.0
                  40                  59                -1.0
                  40                  60                -1.0
                  40                  61                 1.0
                  40                  62                -1.0
                  40                  63                 1.0
                  41                   0                -1.0
                  41                   1                 1.0
                  41                   2                -1.0
                  41                   3                -1.0
                  41                   4                 1.0
                  41                   5                 1.0
                  41                   6                 1.0
                  41                   7                -1.0
                  41                   8                 1.0
                  41                   9                 1.0
                  41                  10                 1.0
                  41                  11                -1.0
                  41                  12                -1.0
                  41                  13                 1.0
                  41                  14                 1.0
                  41                  15                -1.0
                  41                  16                 1.0
                  41                  17                -1.0
                  41                  18                 1.0
                  41                  19                 1.0
                  41                  20                 1.0
                  41                  21                 1.0
                  41                  22                -1.0
                  41                  23                 1.0
                  41                  24                -1.0
                  41                  25                 1.0
                  41                  26                 1.0
                  41                  27                 1.0
                  41                  28                -1.0
                  41                  29                -1.0
                  41                  30                 1.0
                  41                  31                -1.0
                  41                  32                 1.0
                  41                  33                 1.0
                  41                  34                -1.0
                  41                  35                 1.0
                  41                  36                 1.0
                  41                  37                 1.0
                  41                  38                 1.0
                  41                  39                 1.0
                  41                  40                 1.0
                  41                  41                 1.0
                  41                  42                 1.0
                  41                  43                 1.0
                  41                  44                 1.0
                  41                  45                 1.0
                  41                  46                 1.0
                  41                  47                 1.0
                  41                  48                 1.0
                  41                  49                 1.0
                  41                  50                -1.0
                  41                  51                 1.0
                  41                  52                 1.0
                  41                  53                 1.0
                  41                  54                -1.0
                  41                  55                -1.0
                  41                  56                 1.0
                  41                  57                 1.0
                  41                  58                 1.0
                  41                  59                 1.0
                  41                  60                 1.0
                  41                  61                -1.0
                  41                  62                -1.0
                  41                  63                -1.0
                  42                   0                -1.0
                  42                   1                -1.0
                  42                   2                -1.0
                  42                   3                 1.0
                  42                   4                 1.0
                  42                   5                 1.0
                  42                   6                 1.0
                  42                   7                -1.0
                  42                   8                -1.0
                  42                   9                 1.0
                  42                  10                 1.0
                  42                  11                -1.0
                  42                  12                 1.0
                  42                  13                -1.0
                  42                  14                 1.0
                  42                  15                -1.0
                  42                  16                -1.0
                  42                  17                -1.0
                  42                  18                 1.0
                  42                  19                 1.0
                  42                  20                 1.0
                  42                  21                 1.0
                  42                  22                 1.0
                  42                  23                 1.0
                  42                  24                 1.0
                  42                  25                 1.0
                  42                  26                 1.0
                  42                  27                -1.0
                  42                  28                -1.0
                  42                  29                 1.0
                  42                  30                -1.0
                  42                  31                 1.0
                  42                  32                 1.0
                  42                  33                -1.0
                  42                  34                 1.0
                  42                  35                 1.0
                  42                  36                 1.0
                  42                  37                 1.0
                  42                  38                -1.0
                  42                  39                 1.0
                  42                  40                -1.0
                  42                  41                -1.0
                  42                  42                 1.0
                  42                  43                -1.0
                  42                  44                 1.0
                  42                  45                 1.0
                  42                  46                -1.0
                  42                  47                 1.0
                  42                  48                 1.0
                  42                  49                -1.0
                  42                  50                 1.0
                  42                  51                -1.0
                  42                  52                 1.0
                  42                  53                 1.0
                  42                  54                 1.0
                  42                  55                 1.0
                  42                  56                 1.0
                  42                  57                 1.0
                  42                  58                -1.0
                  42                  59                 1.0
                  42                  60                -1.0
                  42                  61                 1.0
                  42                  62                -1.0
                  42                  63                -1.0
                  43                   0                -1.0
                  43                   1                -1.0
                  43                   2                 1.0
                  43                   3                -1.0
                  43                   4                 1.0
                  43                   5                -1.0
                  43                   6                -1.0
                  43                   7                 1.0
                  43                   8                -1.0
                  43                   9                 1.0
                  43                  10                -1.0
                  43                  11                -1.0
                  43                  12                 1.0
                  43                  13                 1.0
                  43                  14                 1.0
                  43                  15                 1.0
                  43                  16                -1.0
                  43                  17                -1.0
                  43                  18                 1.0
                  43                  19                -1.0
                  43                  20                 1.0
                  43                  21                 1.0
                  43                  22                -1.0
                  43                  23                -1.0
                  43                  24                -1.0
                  43                  25                -1.0
                  43                  26                 1.0
                  43                  27                 1.0
                  43                  28                 1.0
                  43                  29                 1.0
                  43                  30                -1.0
                  43                  31                -1.0
                  43                  32                -1.0
                  43                  33                 1.0
                  43                  34                -1.0
                  43                  35                 1.0
                  43                  36                 1.0
                  43                  37                -1.0
                  43                  38                 1.0
                  43                  39                -1.0
                  43                  40                 1.0
                  43                  41                 1.0
                  43                  42                -1.0
                  43                  43                 1.0
                  43                  44                 1.0
                  43                  45                 1.0
                  43                  46                -1.0
                  43                  47                 1.0
                  43                  48                -1.0
                  43                  49                 1.0
                  43                  50                 1.0
                  43                  51                -1.0
                  43                  52                 1.0
                  43                  53                -1.0
                  43                  54                 1.0
                  43                  55                 1.0
                  43                  56                 1.0
                  43                  57                 1.0
                  43                  58                -1.0
